timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775370337.104,stress,stress_5,192.168.100.101,26,string_length,54,200,166.8,allowed,
1775370337.305,stress,stress_5,192.168.100.101,27,find_vowels,80,200,242.2,allowed,
1775370337.506,stress,stress_5,192.168.100.101,28,string_length,54,200,160.3,allowed,
1775370337.707,stress,stress_5,192.168.100.101,29,factorial,36,200,261.0,allowed,
1775370337.908,stress,stress_5,192.168.100.101,30,multiplication,54,200,208.5,allowed,
1775370338.109,stress,stress_5,192.168.100.101,31,factorial,36,200,241.8,allowed,
1775370338.310,stress,stress_5,192.168.100.101,32,find_vowels,100,200,192.9,allowed,
1775370338.512,stress,stress_5,192.168.100.101,33,factorial,36,200,246.1,allowed,
1775370338.713,stress,stress_5,192.168.100.101,34,factorial,36,200,256.3,allowed,
1775370338.915,stress,stress_5,192.168.100.101,35,addition,49,200,137.3,allowed,
1775370339.116,stress,stress_5,192.168.100.101,36,find_vowels,100,200,180.7,allowed,
1775370339.317,stress,stress_5,192.168.100.101,37,string_length,90,200,160.2,allowed,
1775370339.518,stress,stress_5,192.168.100.101,38,factorial,36,200,239.2,allowed,
1775370339.719,stress,stress_5,192.168.100.101,39,string_length,54,200,167.6,allowed,
1775370339.919,stress,stress_5,192.168.100.101,40,factorial,36,200,347.9,allowed,
1775370340.121,stress,stress_5,192.168.100.101,41,find_vowels,60,200,196.7,allowed,
1775370340.322,stress,stress_5,192.168.100.101,42,string_length,54,200,178.9,allowed,
1775370340.524,stress,stress_5,192.168.100.101,43,find_vowels,80,200,185.1,allowed,
1775370340.725,stress,stress_5,192.168.100.101,44,find_vowels,60,200,203.9,allowed,
1775370340.927,stress,stress_5,192.168.100.101,45,string_length,54,200,156.4,allowed,
1775370341.128,stress,stress_5,192.168.100.101,46,factorial,36,200,237.3,allowed,
1775370341.329,stress,stress_5,192.168.100.101,47,multiplication,54,200,197.6,allowed,
1775370341.530,stress,stress_5,192.168.100.101,48,string_length,78,200,157.5,allowed,
1775370341.732,stress,stress_5,192.168.100.101,49,string_length,90,200,171.4,allowed,
1775370341.934,stress,stress_5,192.168.100.101,50,addition,48,200,146.7,allowed,
1775370342.135,stress,stress_5,192.168.100.101,51,find_vowels,100,200,175.0,allowed,
1775370342.336,stress,stress_5,192.168.100.101,52,addition,49,200,156.0,allowed,
1775370342.537,stress,stress_5,192.168.100.101,53,multiplication,54,200,191.4,allowed,
1775370342.739,stress,stress_5,192.168.100.101,54,find_vowels,100,200,167.3,allowed,
1775370342.940,stress,stress_5,192.168.100.101,55,multiplication,55,200,211.2,allowed,
1775370343.141,stress,stress_5,192.168.100.101,56,find_vowels,100,200,184.8,allowed,
1775370343.343,stress,stress_5,192.168.100.101,57,string_length,54,200,178.1,allowed,
1775370343.544,stress,stress_5,192.168.100.101,58,multiplication,53,200,188.5,allowed,
1775370343.745,stress,stress_5,192.168.100.101,59,string_length,66,200,179.2,allowed,
1775370343.946,stress,stress_5,192.168.100.101,60,factorial,36,200,235.7,allowed,
1775370344.191,stress,stress_10,192.168.100.102,1,string_length,90,200,181.9,allowed,
1775370344.292,stress,stress_10,192.168.100.102,2,multiplication,55,200,210.7,allowed,
1775370344.393,stress,stress_10,192.168.100.102,3,multiplication,55,200,186.7,allowed,
1775370344.494,stress,stress_10,192.168.100.102,4,string_length,54,200,162.8,allowed,
1775370344.595,stress,stress_10,192.168.100.102,5,string_length,78,200,176.2,allowed,
1775370344.696,stress,stress_10,192.168.100.102,6,find_vowels,60,200,166.5,allowed,
1775370344.798,stress,stress_10,192.168.100.102,7,factorial,36,200,238.6,allowed,
1775370344.899,stress,stress_10,192.168.100.102,8,factorial,36,200,246.8,allowed,
1775370345.001,stress,stress_10,192.168.100.102,9,factorial,36,200,251.2,allowed,
1775370345.103,stress,stress_10,192.168.100.102,10,multiplication,55,200,197.2,allowed,
1775370345.203,stress,stress_10,192.168.100.102,11,string_length,78,200,226.0,allowed,
1775370345.304,stress,stress_10,192.168.100.102,12,addition,49,200,165.6,allowed,
1775370345.405,stress,stress_10,192.168.100.102,13,addition,49,200,162.6,allowed,
1775370345.507,stress,stress_10,192.168.100.102,14,addition,49,200,151.7,allowed,
1775370345.608,stress,stress_10,192.168.100.102,15,string_length,66,200,163.9,allowed,
1775370345.709,stress,stress_10,192.168.100.102,16,find_vowels,60,200,179.2,allowed,
1775370345.810,stress,stress_10,192.168.100.102,17,find_vowels,60,200,181.2,allowed,
1775370345.910,stress,stress_10,192.168.100.102,18,addition,48,200,157.2,allowed,
1775370346.012,stress,stress_10,192.168.100.102,19,string_length,54,200,172.9,allowed,
1775370346.112,stress,stress_10,192.168.100.102,20,addition,49,200,138.0,allowed,
1775370346.214,stress,stress_10,192.168.100.102,21,find_vowels,80,200,187.1,allowed,
1775370346.317,stress,stress_10,192.168.100.102,22,addition,49,200,148.9,allowed,
1775370346.418,stress,stress_10,192.168.100.102,23,factorial,36,200,251.0,allowed,
1775370346.519,stress,stress_10,192.168.100.102,24,addition,49,200,149.9,allowed,
1775370346.621,stress,stress_10,192.168.100.102,25,addition,49,200,166.6,allowed,
1775370346.722,stress,stress_10,192.168.100.102,26,addition,49,200,156.1,allowed,
1775370346.823,stress,stress_10,192.168.100.102,27,factorial,36,200,257.8,allowed,
1775370346.924,stress,stress_10,192.168.100.102,28,find_vowels,60,200,179.8,allowed,
1775370347.025,stress,stress_10,192.168.100.102,29,multiplication,54,200,190.0,allowed,
1775370347.126,stress,stress_10,192.168.100.102,30,string_length,78,200,157.2,allowed,
1775370347.228,stress,stress_10,192.168.100.102,31,multiplication,55,200,202.5,allowed,
1775370347.329,stress,stress_10,192.168.100.102,32,find_vowels,60,200,184.9,allowed,
1775370347.431,stress,stress_10,192.168.100.102,33,addition,48,200,132.4,allowed,
1775370347.533,stress,stress_10,192.168.100.102,34,find_vowels,100,200,179.3,allowed,
1775370347.633,stress,stress_10,192.168.100.102,35,factorial,36,200,257.0,allowed,
1775370347.734,stress,stress_10,192.168.100.102,36,string_length,54,200,165.6,allowed,
1775370347.835,stress,stress_10,192.168.100.102,37,string_length,78,200,156.4,allowed,
1775370347.937,stress,stress_10,192.168.100.102,38,string_length,78,200,162.2,allowed,
1775370348.038,stress,stress_10,192.168.100.102,39,multiplication,55,200,214.6,allowed,
1775370348.140,stress,stress_10,192.168.100.102,40,factorial,36,200,237.9,allowed,
1775370348.241,stress,stress_10,192.168.100.102,41,find_vowels,60,200,172.8,allowed,
1775370348.342,stress,stress_10,192.168.100.102,42,addition,49,200,163.8,allowed,
1775370348.444,stress,stress_10,192.168.100.102,43,addition,49,200,147.1,allowed,
1775370348.546,stress,stress_10,192.168.100.102,44,addition,49,200,150.4,allowed,
1775370348.647,stress,stress_10,192.168.100.102,45,addition,49,200,139.1,allowed,
1775370348.749,stress,stress_10,192.168.100.102,46,string_length,54,200,155.6,allowed,
1775370348.850,stress,stress_10,192.168.100.102,47,string_length,54,200,169.3,allowed,
1775370348.951,stress,stress_10,192.168.100.102,48,string_length,90,200,168.6,allowed,
1775370349.052,stress,stress_10,192.168.100.102,49,find_vowels,100,200,176.6,allowed,
1775370349.153,stress,stress_10,192.168.100.102,50,factorial,36,200,247.7,allowed,
1775370349.254,stress,stress_10,192.168.100.102,51,multiplication,54,200,192.6,allowed,
1775370349.356,stress,stress_10,192.168.100.102,52,addition,49,200,143.2,allowed,
1775370349.457,stress,stress_10,192.168.100.102,53,find_vowels,80,200,189.4,allowed,
1775370349.559,stress,stress_10,192.168.100.102,54,find_vowels,100,200,169.1,allowed,
1775370349.661,stress,stress_10,192.168.100.102,55,multiplication,54,200,205.1,allowed,
1775370349.762,stress,stress_10,192.168.100.102,56,multiplication,55,200,204.9,allowed,
1775370349.864,stress,stress_10,192.168.100.102,57,addition,49,200,144.8,allowed,
1775370349.968,stress,stress_10,192.168.100.102,58,string_length,78,200,168.3,allowed,
1775370350.069,stress,stress_10,192.168.100.102,59,string_length,78,200,163.1,allowed,
1775370350.170,stress,stress_10,192.168.100.102,60,multiplication,55,200,196.1,allowed,
1775370350.372,stress,stress_10,192.168.100.102,62,multiplication,55,200,193.3,allowed,
1775370350.271,stress,stress_10,192.168.100.102,61,factorial,36,200,354.4,allowed,
1775370350.473,stress,stress_10,192.168.100.102,63,factorial,36,200,256.4,allowed,
1775370350.574,stress,stress_10,192.168.100.102,64,string_length,90,200,186.6,allowed,
1775370350.675,stress,stress_10,192.168.100.102,65,string_length,90,200,162.4,allowed,
1775370350.776,stress,stress_10,192.168.100.102,66,factorial,36,200,254.7,allowed,
1775370350.877,stress,stress_10,192.168.100.102,67,find_vowels,60,200,189.8,allowed,
1775370350.979,stress,stress_10,192.168.100.102,68,find_vowels,60,200,166.9,allowed,
1775370351.081,stress,stress_10,192.168.100.102,69,string_length,66,200,168.6,allowed,
1775370351.184,stress,stress_10,192.168.100.102,70,addition,49,200,147.8,allowed,
1775370351.285,stress,stress_10,192.168.100.102,71,multiplication,54,200,187.0,allowed,
1775370351.386,stress,stress_10,192.168.100.102,72,multiplication,54,200,196.9,allowed,
1775370351.487,stress,stress_10,192.168.100.102,73,find_vowels,60,200,168.2,allowed,
1775370351.588,stress,stress_10,192.168.100.102,74,factorial,36,200,247.8,allowed,
1775370351.689,stress,stress_10,192.168.100.102,75,multiplication,55,200,198.6,allowed,
1775370351.790,stress,stress_10,192.168.100.102,76,find_vowels,60,200,196.3,allowed,
1775370351.892,stress,stress_10,192.168.100.102,77,multiplication,55,200,208.6,allowed,
1775370351.993,stress,stress_10,192.168.100.102,78,factorial,36,200,254.2,allowed,
1775370352.095,stress,stress_10,192.168.100.102,79,multiplication,54,200,205.6,allowed,
1775370352.195,stress,stress_10,192.168.100.102,80,string_length,90,200,173.1,allowed,
1775370352.297,stress,stress_10,192.168.100.102,81,factorial,36,200,241.8,allowed,
1775370352.398,stress,stress_10,192.168.100.102,82,string_length,78,200,155.6,allowed,
1775370352.500,stress,stress_10,192.168.100.102,83,factorial,36,200,254.9,allowed,
1775370352.601,stress,stress_10,192.168.100.102,84,multiplication,55,200,202.9,allowed,
1775370352.701,stress,stress_10,192.168.100.102,85,addition,49,200,142.0,allowed,
1775370352.804,stress,stress_10,192.168.100.102,86,multiplication,55,200,192.3,allowed,
1775370352.905,stress,stress_10,192.168.100.102,87,addition,49,200,141.9,allowed,
1775370353.006,stress,stress_10,192.168.100.102,88,factorial,36,200,247.0,allowed,
1775370353.107,stress,stress_10,192.168.100.102,89,addition,49,200,155.9,allowed,
1775370353.209,stress,stress_10,192.168.100.102,90,string_length,90,200,182.2,allowed,
1775370353.310,stress,stress_10,192.168.100.102,91,string_length,90,200,175.0,allowed,
1775370353.412,stress,stress_10,192.168.100.102,92,string_length,54,200,157.1,allowed,
1775370353.513,stress,stress_10,192.168.100.102,93,multiplication,55,200,185.6,allowed,
1775370353.615,stress,stress_10,192.168.100.102,94,find_vowels,80,200,185.2,allowed,
1775370353.716,stress,stress_10,192.168.100.102,95,find_vowels,60,200,176.4,allowed,
1775370353.817,stress,stress_10,192.168.100.102,96,string_length,78,200,163.8,allowed,
1775370353.918,stress,stress_10,192.168.100.102,97,factorial,36,200,247.1,allowed,
1775370354.019,stress,stress_10,192.168.100.102,98,multiplication,54,200,185.5,allowed,
1775370354.123,stress,stress_10,192.168.100.102,99,multiplication,54,200,194.9,allowed,
1775370354.224,stress,stress_10,192.168.100.102,100,string_length,90,200,176.4,allowed,
1775370354.427,stress,stress_10,192.168.100.102,102,find_vowels,100,200,190.2,allowed,
1775370354.325,stress,stress_10,192.168.100.102,101,factorial,36,200,344.3,allowed,
1775370354.529,stress,stress_10,192.168.100.102,103,factorial,36,200,254.2,allowed,
1775370354.631,stress,stress_10,192.168.100.102,104,find_vowels,60,200,184.6,allowed,
1775370354.733,stress,stress_10,192.168.100.102,105,find_vowels,80,200,182.6,allowed,
1775370354.834,stress,stress_10,192.168.100.102,106,factorial,36,200,246.0,allowed,
1775370354.935,stress,stress_10,192.168.100.102,107,factorial,36,200,244.3,allowed,
1775370355.036,stress,stress_10,192.168.100.102,108,factorial,36,200,244.2,allowed,
1775370355.138,stress,stress_10,192.168.100.102,109,multiplication,55,200,199.1,allowed,
1775370355.239,stress,stress_10,192.168.100.102,110,addition,49,200,146.7,allowed,
1775370355.340,stress,stress_10,192.168.100.102,111,find_vowels,100,200,191.2,allowed,
1775370355.441,stress,stress_10,192.168.100.102,112,addition,49,200,153.7,allowed,
1775370355.543,stress,stress_10,192.168.100.102,113,addition,49,200,151.8,allowed,
1775370355.644,stress,stress_10,192.168.100.102,114,multiplication,54,200,206.4,allowed,
1775370355.745,stress,stress_10,192.168.100.102,115,factorial,36,200,241.3,allowed,
1775370355.846,stress,stress_10,192.168.100.102,116,addition,48,200,153.5,allowed,
1775370355.948,stress,stress_10,192.168.100.102,117,multiplication,55,200,185.4,allowed,
1775370356.050,stress,stress_10,192.168.100.102,118,multiplication,55,200,196.2,allowed,
1775370356.151,stress,stress_10,192.168.100.102,119,multiplication,54,200,198.5,allowed,
1775370356.253,stress,stress_10,192.168.100.102,120,find_vowels,60,200,175.7,allowed,
1775370356.458,stress,stress_15,192.168.100.103,1,string_length,90,200,161.6,allowed,
1775370356.528,stress,stress_15,192.168.100.103,2,find_vowels,60,200,182.7,allowed,
1775370356.597,stress,stress_15,192.168.100.103,3,find_vowels,60,200,179.6,allowed,
1775370356.664,stress,stress_15,192.168.100.103,4,multiplication,55,200,209.8,allowed,
1775370356.733,stress,stress_15,192.168.100.103,5,multiplication,54,200,198.2,allowed,
1775370356.804,stress,stress_15,192.168.100.103,6,addition,49,200,144.7,allowed,
1775370356.871,stress,stress_15,192.168.100.103,7,find_vowels,60,200,170.7,allowed,
1775370356.939,stress,stress_15,192.168.100.103,8,multiplication,54,200,206.5,allowed,
1775370357.007,stress,stress_15,192.168.100.103,9,string_length,90,200,162.6,allowed,
1775370357.075,stress,stress_15,192.168.100.103,10,find_vowels,80,200,184.1,allowed,
1775370357.144,stress,stress_15,192.168.100.103,11,factorial,36,200,238.1,allowed,
1775370357.212,stress,stress_15,192.168.100.103,12,factorial,36,200,251.4,allowed,
1775370357.349,stress,stress_15,192.168.100.103,14,string_length,66,200,170.4,allowed,
1775370357.280,stress,stress_15,192.168.100.103,13,factorial,36,200,249.3,allowed,
1775370357.417,stress,stress_15,192.168.100.103,15,string_length,78,200,235.2,allowed,
1775370357.553,stress,stress_15,192.168.100.103,17,string_length,66,200,164.7,allowed,
1775370357.485,stress,stress_15,192.168.100.103,16,factorial,36,200,246.5,allowed,
1775370357.621,stress,stress_15,192.168.100.103,18,find_vowels,80,200,187.5,allowed,
1775370357.688,stress,stress_15,192.168.100.103,19,string_length,90,200,224.9,allowed,
1775370357.756,stress,stress_15,192.168.100.103,20,factorial,36,200,240.6,allowed,
1775370357.892,stress,stress_15,192.168.100.103,22,find_vowels,80,200,172.0,allowed,
1775370357.824,stress,stress_15,192.168.100.103,21,factorial,36,200,250.1,allowed,
1775370357.960,stress,stress_15,192.168.100.103,23,multiplication,54,200,206.3,allowed,
1775370358.028,stress,stress_15,192.168.100.103,24,find_vowels,60,200,185.7,allowed,
1775370358.096,stress,stress_15,192.168.100.103,25,multiplication,54,200,187.9,allowed,
1775370358.165,stress,stress_15,192.168.100.103,26,multiplication,54,200,185.6,allowed,
1775370358.232,stress,stress_15,192.168.100.103,27,find_vowels,100,200,176.6,allowed,
1775370358.301,stress,stress_15,192.168.100.103,28,find_vowels,80,200,175.1,allowed,
1775370358.368,stress,stress_15,192.168.100.103,29,string_length,54,200,154.2,allowed,
1775370358.436,stress,stress_15,192.168.100.103,30,find_vowels,80,200,173.6,allowed,
1775370358.504,stress,stress_15,192.168.100.103,31,addition,48,200,143.5,allowed,
1775370358.572,stress,stress_15,192.168.100.103,32,multiplication,54,200,206.4,allowed,
1775370358.709,stress,stress_15,192.168.100.103,34,addition,49,200,175.5,allowed,
1775370358.640,stress,stress_15,192.168.100.103,33,factorial,36,200,256.8,allowed,
1775370358.777,stress,stress_15,192.168.100.103,35,addition,49,200,162.3,allowed,
1775370358.845,stress,stress_15,192.168.100.103,36,string_length,54,200,165.4,allowed,
1775370358.912,stress,stress_15,192.168.100.103,37,addition,47,200,147.4,allowed,
1775370358.980,stress,stress_15,192.168.100.103,38,addition,48,200,154.7,allowed,
1775370359.048,stress,stress_15,192.168.100.103,39,multiplication,54,200,201.7,allowed,
1775370359.117,stress,stress_15,192.168.100.103,40,addition,49,200,144.8,allowed,
1775370359.185,stress,stress_15,192.168.100.103,41,find_vowels,80,200,178.5,allowed,
1775370359.252,stress,stress_15,192.168.100.103,42,addition,49,200,145.2,allowed,
1775370359.320,stress,stress_15,192.168.100.103,43,find_vowels,100,200,170.3,allowed,
1775370359.388,stress,stress_15,192.168.100.103,44,addition,49,200,138.8,allowed,
1775370359.455,stress,stress_15,192.168.100.103,45,addition,49,200,157.3,allowed,
1775370359.523,stress,stress_15,192.168.100.103,46,multiplication,55,200,194.8,allowed,
1775370359.591,stress,stress_15,192.168.100.103,47,addition,49,200,154.1,allowed,
1775370359.660,stress,stress_15,192.168.100.103,48,string_length,66,200,182.8,allowed,
1775370359.796,stress,stress_15,192.168.100.103,50,string_length,66,200,173.2,allowed,
1775370359.728,stress,stress_15,192.168.100.103,49,factorial,36,200,250.4,allowed,
1775370359.865,stress,stress_15,192.168.100.103,51,find_vowels,80,200,169.6,allowed,
1775370359.932,stress,stress_15,192.168.100.103,52,string_length,54,200,173.9,allowed,
1775370360.000,stress,stress_15,192.168.100.103,53,string_length,78,200,158.5,allowed,
1775370360.068,stress,stress_15,192.168.100.103,54,addition,49,200,199.3,allowed,
1775370360.136,stress,stress_15,192.168.100.103,55,find_vowels,60,200,175.3,allowed,
1775370360.204,stress,stress_15,192.168.100.103,56,find_vowels,60,200,171.0,allowed,
1775370360.272,stress,stress_15,192.168.100.103,57,string_length,54,200,184.7,allowed,
1775370360.340,stress,stress_15,192.168.100.103,58,factorial,36,200,244.1,allowed,
1775370360.408,stress,stress_15,192.168.100.103,59,find_vowels,100,200,192.2,allowed,
1775370360.476,stress,stress_15,192.168.100.103,60,multiplication,54,200,202.6,allowed,
1775370360.612,stress,stress_15,192.168.100.103,62,string_length,90,200,172.9,allowed,
1775370360.545,stress,stress_15,192.168.100.103,61,find_vowels,60,200,252.9,allowed,
1775370360.681,stress,stress_15,192.168.100.103,63,multiplication,55,200,185.5,allowed,
1775370360.749,stress,stress_15,192.168.100.103,64,factorial,36,200,264.9,allowed,
1775370360.885,stress,stress_15,192.168.100.103,66,string_length,90,200,168.4,allowed,
1775370360.817,stress,stress_15,192.168.100.103,65,factorial,36,200,253.6,allowed,
1775370360.953,stress,stress_15,192.168.100.103,67,find_vowels,60,200,180.3,allowed,
1775370361.020,stress,stress_15,192.168.100.103,68,string_length,66,200,181.6,allowed,
1775370361.156,stress,stress_15,192.168.100.103,70,find_vowels,100,200,170.0,allowed,
1775370361.088,stress,stress_15,192.168.100.103,69,factorial,36,200,250.7,allowed,
1775370361.224,stress,stress_15,192.168.100.103,71,addition,49,200,142.6,allowed,
1775370361.292,stress,stress_15,192.168.100.103,72,find_vowels,80,200,177.1,allowed,
1775370361.359,stress,stress_15,192.168.100.103,73,multiplication,55,200,205.2,allowed,
1775370361.427,stress,stress_15,192.168.100.103,74,multiplication,54,200,186.3,allowed,
1775370361.494,stress,stress_15,192.168.100.103,75,multiplication,55,200,185.8,allowed,
1775370361.563,stress,stress_15,192.168.100.103,76,multiplication,55,200,207.1,allowed,
1775370361.631,stress,stress_15,192.168.100.103,77,multiplication,55,200,204.2,allowed,
1775370361.699,stress,stress_15,192.168.100.103,78,multiplication,55,200,198.1,allowed,
1775370361.766,stress,stress_15,192.168.100.103,79,find_vowels,100,200,166.1,allowed,
1775370361.834,stress,stress_15,192.168.100.103,80,multiplication,55,200,208.4,allowed,
1775370361.903,stress,stress_15,192.168.100.103,81,string_length,54,200,167.1,allowed,
1775370361.970,stress,stress_15,192.168.100.103,82,multiplication,54,200,193.7,allowed,
1775370362.039,stress,stress_15,192.168.100.103,83,factorial,36,200,243.0,allowed,
1775370362.106,stress,stress_15,192.168.100.103,84,multiplication,54,200,190.5,allowed,
1775370362.174,stress,stress_15,192.168.100.103,85,find_vowels,60,200,187.6,allowed,
1775370362.242,stress,stress_15,192.168.100.103,86,string_length,54,200,179.0,allowed,
1775370362.309,stress,stress_15,192.168.100.103,87,multiplication,54,200,190.5,allowed,
1775370362.377,stress,stress_15,192.168.100.103,88,multiplication,55,200,208.7,allowed,
1775370362.445,stress,stress_15,192.168.100.103,89,find_vowels,60,200,169.2,allowed,
1775370362.581,stress,stress_15,192.168.100.103,91,string_length,66,200,156.8,allowed,
1775370362.513,stress,stress_15,192.168.100.103,90,factorial,36,200,256.6,allowed,
1775370362.648,stress,stress_15,192.168.100.103,92,find_vowels,60,200,181.1,allowed,
1775370362.717,stress,stress_15,192.168.100.103,93,find_vowels,100,200,175.9,allowed,
1775370362.852,stress,stress_15,192.168.100.103,95,find_vowels,80,200,181.6,allowed,
1775370362.784,stress,stress_15,192.168.100.103,94,find_vowels,60,200,250.5,allowed,
1775370362.920,stress,stress_15,192.168.100.103,96,find_vowels,80,200,173.7,allowed,
1775370362.988,stress,stress_15,192.168.100.103,97,factorial,36,200,245.5,allowed,
1775370363.055,stress,stress_15,192.168.100.103,98,string_length,66,200,183.2,allowed,
1775370363.124,stress,stress_15,192.168.100.103,99,string_length,54,200,178.2,allowed,
1775370363.192,stress,stress_15,192.168.100.103,100,find_vowels,100,200,190.2,allowed,
1775370363.260,stress,stress_15,192.168.100.103,101,multiplication,53,200,195.2,allowed,
1775370363.328,stress,stress_15,192.168.100.103,102,factorial,36,200,249.2,allowed,
1775370363.464,stress,stress_15,192.168.100.103,104,find_vowels,60,200,179.4,allowed,
1775370363.396,stress,stress_15,192.168.100.103,103,factorial,36,200,250.0,allowed,
1775370363.532,stress,stress_15,192.168.100.103,105,string_length,66,200,176.0,allowed,
1775370363.601,stress,stress_15,192.168.100.103,106,addition,49,200,197.5,allowed,
1775370363.668,stress,stress_15,192.168.100.103,107,find_vowels,80,200,177.0,allowed,
1775370363.735,stress,stress_15,192.168.100.103,108,multiplication,54,200,196.5,allowed,
1775370363.803,stress,stress_15,192.168.100.103,109,factorial,36,200,259.8,allowed,
1775370363.938,stress,stress_15,192.168.100.103,111,find_vowels,80,200,173.7,allowed,
1775370363.870,stress,stress_15,192.168.100.103,110,factorial,36,200,247.9,allowed,
1775370364.006,stress,stress_15,192.168.100.103,112,addition,49,200,171.0,allowed,
1775370364.074,stress,stress_15,192.168.100.103,113,multiplication,54,200,213.0,allowed,
1775370364.142,stress,stress_15,192.168.100.103,114,find_vowels,100,200,189.6,allowed,
1775370364.277,stress,stress_15,192.168.100.103,116,find_vowels,80,200,183.8,allowed,
1775370364.209,stress,stress_15,192.168.100.103,115,factorial,36,200,256.7,allowed,
1775370364.345,stress,stress_15,192.168.100.103,117,multiplication,54,200,205.5,allowed,
1775370364.413,stress,stress_15,192.168.100.103,118,multiplication,55,200,201.8,allowed,
1775370364.481,stress,stress_15,192.168.100.103,119,addition,49,200,145.6,allowed,
1775370364.549,stress,stress_15,192.168.100.103,120,string_length,66,200,174.7,allowed,
1775370364.617,stress,stress_15,192.168.100.103,121,find_vowels,100,200,177.0,allowed,
1775370364.684,stress,stress_15,192.168.100.103,122,multiplication,55,200,201.0,allowed,
1775370364.752,stress,stress_15,192.168.100.103,123,string_length,54,200,176.6,allowed,
1775370364.820,stress,stress_15,192.168.100.103,124,string_length,90,200,162.5,allowed,
1775370364.887,stress,stress_15,192.168.100.103,125,addition,49,200,158.6,allowed,
1775370364.955,stress,stress_15,192.168.100.103,126,find_vowels,100,200,172.2,allowed,
1775370365.024,stress,stress_15,192.168.100.103,127,addition,48,200,147.0,allowed,
1775370365.092,stress,stress_15,192.168.100.103,128,find_vowels,80,200,186.3,allowed,
1775370365.161,stress,stress_15,192.168.100.103,129,multiplication,54,200,202.7,allowed,
1775370365.229,stress,stress_15,192.168.100.103,130,addition,49,200,151.5,allowed,
1775370365.296,stress,stress_15,192.168.100.103,131,multiplication,55,200,208.2,allowed,
1775370365.364,stress,stress_15,192.168.100.103,132,find_vowels,80,200,178.3,allowed,
1775370365.432,stress,stress_15,192.168.100.103,133,string_length,90,200,171.0,allowed,
1775370365.500,stress,stress_15,192.168.100.103,134,find_vowels,100,200,165.7,allowed,
1775370365.568,stress,stress_15,192.168.100.103,135,multiplication,55,200,200.8,allowed,
1775370365.636,stress,stress_15,192.168.100.103,136,addition,47,200,144.2,allowed,
1775370365.771,stress,stress_15,192.168.100.103,138,string_length,78,200,166.5,allowed,
1775370365.703,stress,stress_15,192.168.100.103,137,factorial,36,200,246.1,allowed,
1775370365.839,stress,stress_15,192.168.100.103,139,string_length,78,200,171.0,allowed,
1775370365.975,stress,stress_15,192.168.100.103,141,addition,50,200,158.3,allowed,
1775370366.043,stress,stress_15,192.168.100.103,142,find_vowels,60,200,169.1,allowed,
1775370365.907,stress,stress_15,192.168.100.103,140,factorial,36,200,341.6,allowed,
1775370366.111,stress,stress_15,192.168.100.103,143,multiplication,54,200,186.5,allowed,
1775370366.246,stress,stress_15,192.168.100.103,145,multiplication,55,200,185.1,allowed,
1775370366.178,stress,stress_15,192.168.100.103,144,factorial,36,200,257.6,allowed,
1775370366.314,stress,stress_15,192.168.100.103,146,find_vowels,60,200,169.2,allowed,
